number,id,CODE,name,province,state,long,lat,dc,type,lastUpdate,sa3,sa3name,sa4,sa4name,region
5185,urn:australiapost.com.au:postcode:2824_EENAWEENA,2824,EENAWEENA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5186,urn:australiapost.com.au:postcode:2824_MARTHAGUY,2824,MARTHAGUY,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5187,urn:australiapost.com.au:postcode:2824_MOUNTFOSTER,2824,MOUNT FOSTER,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5188,urn:australiapost.com.au:postcode:2824_MOUNTHARRIS,2824,MOUNT HARRIS,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5189,urn:australiapost.com.au:postcode:2824_MUMBLEBONEPLAIN,2824,MUMBLEBONE PLAIN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20697,urn:australiapost.com.au:postcode:2824_OXLEY,2824,OXLEY,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.6205823,-30.98197798,New South Wales Country 4,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5190,urn:australiapost.com.au:postcode:2824_PIGEONBAH,2824,PIGEONBAH,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20698,urn:australiapost.com.au:postcode:2824_PINECLUMP,2824,PINE CLUMP,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.1522204,-31.43432343,New South Wales Country 4,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5191,urn:australiapost.com.au:postcode:2824_RAVENSWOOD,2824,RAVENSWOOD,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20699,urn:australiapost.com.au:postcode:2824_REDHILL,2824,RED HILL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.7943646,-31.73454528,New South Wales Country 4,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5192,urn:australiapost.com.au:postcode:2824_SNAKESPLAIN,2824,SNAKES PLAIN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5193,urn:australiapost.com.au:postcode:2824_TENANDRA,2824,TENANDRA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5194,urn:australiapost.com.au:postcode:2824_WARREN,2824,WARREN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20700,urn:australiapost.com.au:postcode:2825_BABINDA,2825,BABINDA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.5079936,-31.92717863,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5195,urn:australiapost.com.au:postcode:2825_BOGAN,2825,BOGAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,NYNGAN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20701,urn:australiapost.com.au:postcode:2825_BUDDABADAH,2825,BUDDABADAH,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.1626847,-31.95106116,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5196,urn:australiapost.com.au:postcode:2825_CANONBA,2825,CANONBA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,NYNGAN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20702,urn:australiapost.com.au:postcode:2825_HONEYBUGLE,2825,HONEYBUGLE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.8800985,-31.83535199,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5197,urn:australiapost.com.au:postcode:2825_MIANDETTA,2825,MIANDETTA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,NYNGAN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20703,urn:australiapost.com.au:postcode:2825_MULLA,2825,MULLA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.3065314,-31.80289145,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5198,urn:australiapost.com.au:postcode:2825_MULLENGUDGERY,2825,MULLENGUDGERY,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,NYNGAN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20704,urn:australiapost.com.au:postcode:2825_MURRAWOMBIE,2825,MURRAWOMBIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.224189,-31.18095255,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5199,urn:australiapost.com.au:postcode:2825_NYNGAN,2825,NYNGAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,NYNGAN LPO,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
20705,urn:australiapost.com.au:postcode:2825_PANGEE,2825,PANGEE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.7678758,-32.0108815,New South Wales Country 5,Delivery Area,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
5200,urn:australiapost.com.au:postcode:2825_WARRIGAL,2825,WARRIGAL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.30573,-31.934883,New South Wales Country 5,,2020-02-06,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
16718,urn:australiapost.com.au:postcode:2826_BOGAN,2826,BOGAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.4794,-32.0288,,,2020-03-25,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3
16719,urn:australiapost.com.au:postcode:2826_NEVERTIRE,2826,NEVERTIRE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.6555,-31.8559,,,2020-03-25,10503,Dubbo,105,Far West and Orana,R3
5201,urn:australiapost.com.au:postcode:2827_BEARBONG,2827,BEARBONG,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5202,urn:australiapost.com.au:postcode:2827_BIDDON,2827,BIDDON,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5203,urn:australiapost.com.au:postcode:2827_BREELONG,2827,BREELONG,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5204,urn:australiapost.com.au:postcode:2827_COLLIE,2827,COLLIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5205,urn:australiapost.com.au:postcode:2827_CURBAN,2827,CURBAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5206,urn:australiapost.com.au:postcode:2827_GILGANDRA,2827,GILGANDRA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5207,urn:australiapost.com.au:postcode:2827_MERRIGAL,2827,MERRIGAL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20706,urn:australiapost.com.au:postcode:2828_ARMATREE,2828,ARMATREE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.4918433,-31.42558954,New South Wales Country 5,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5208,urn:australiapost.com.au:postcode:2828_BLACKHOLLOW,2828,BLACK HOLLOW,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5209,urn:australiapost.com.au:postcode:2828_BOURBAH,2828,BOURBAH,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5210,urn:australiapost.com.au:postcode:2828_GULARGAMBONE,2828,GULARGAMBONE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20707,urn:australiapost.com.au:postcode:2828_MOUNTTENANDRA,2828,MOUNT TENANDRA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.7649842,-31.20029702,New South Wales Country 5,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20708,urn:australiapost.com.au:postcode:2828_QUANDA,2828,QUANDA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.7855369,-31.09132163,New South Wales Country 5,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5211,urn:australiapost.com.au:postcode:2828_TONDERBURINE,2828,TONDERBURINE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5212,urn:australiapost.com.au:postcode:2828_WARRUMBUNGLE,2828,WARRUMBUNGLE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20709,urn:australiapost.com.au:postcode:2829_BILLEROY,2829,BILLEROY,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.4543715,-30.63014904,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5213,urn:australiapost.com.au:postcode:2829_COMBARA,2829,COMBARA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5214,urn:australiapost.com.au:postcode:2829_CONIMBIA,2829,CONIMBIA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5215,urn:australiapost.com.au:postcode:2829_COONAMBLE,2829,COONAMBLE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5216,urn:australiapost.com.au:postcode:2829_GILGOOMA,2829,GILGOOMA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20710,urn:australiapost.com.au:postcode:2829_GUNGALMAN,2829,GUNGALMAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.9905755,-30.50717876,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5217,urn:australiapost.com.au:postcode:2829_MAGOMETON,2829,MAGOMETON,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20711,urn:australiapost.com.au:postcode:2829_NEBEA,2829,NEBEA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.5624197,-30.89157867,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20712,urn:australiapost.com.au:postcode:2829_PINEGROVE,2829,PINE GROVE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.68683,-30.89103192,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5218,urn:australiapost.com.au:postcode:2829_TERIDGERIE,2829,TERIDGERIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.261265,-30.766245,COONAMBLE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20713,urn:australiapost.com.au:postcode:2829_TOOLOON,2829,TOOLOON,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.158758,-30.99937747,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20714,urn:australiapost.com.au:postcode:2829_URAWILKIE,2829,URAWILKIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.7305245,-30.69454596,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20715,urn:australiapost.com.au:postcode:2829_WINGADEE,2829,WINGADEE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.2838588,-30.52197868,Coonamble,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5219,urn:australiapost.com.au:postcode:2830_BALLIMORE,2830,BALLIMORE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5220,urn:australiapost.com.au:postcode:2830_BARBIGAL,2830,BARBIGAL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5221,urn:australiapost.com.au:postcode:2830_BENI,2830,BENI,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5222,urn:australiapost.com.au:postcode:2830_BOOTHENBA,2830,BOOTHENBA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5223,urn:australiapost.com.au:postcode:2830_BROCKLEHURST,2830,BROCKLEHURST,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5224,urn:australiapost.com.au:postcode:2830_CUMBOOGLE,2830,CUMBOOGLE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5225,urn:australiapost.com.au:postcode:2830_DELROYGARDENS,2830,DELROY GARDENS,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5226,urn:australiapost.com.au:postcode:2830_DICKYGUNDI,2830,DICKYGUNDI,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5227,urn:australiapost.com.au:postcode:2830_DUBBO,2830,DUBBO,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5228,urn:australiapost.com.au:postcode:2830_DUBBODC,2830,DUBBO DC,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,Dubbo and Surrounding Areas,,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5229,urn:australiapost.com.au:postcode:2830_DUBBOEAST,2830,DUBBO EAST,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO EAST LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5230,urn:australiapost.com.au:postcode:2830_DUBBOGROVE,2830,DUBBO GROVE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5231,urn:australiapost.com.au:postcode:2830_DUBBOWEST,2830,DUBBO WEST,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO WEST LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5232,urn:australiapost.com.au:postcode:2830_ESCHOL,2830,ESCHOL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5233,urn:australiapost.com.au:postcode:2830_EULOMOGO,2830,EULOMOGO,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20716,urn:australiapost.com.au:postcode:2830_GOONOOFOREST,2830,GOONOO FOREST,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.8770885,-32.01447034,Dubbo and Surrounding Areas,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5234,urn:australiapost.com.au:postcode:2830_KICKABIL,2830,KICKABIL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5235,urn:australiapost.com.au:postcode:2830_MANERAHEIGHTS,2830,MANERA HEIGHTS,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5236,urn:australiapost.com.au:postcode:2830_MINORE,2830,MINORE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5237,urn:australiapost.com.au:postcode:2830_MOGRIGUY,2830,MOGRIGUY,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5238,urn:australiapost.com.au:postcode:2830_MURONBUNG,2830,MURONBUNG,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,Dubbo and Surrounding Areas,,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5239,urn:australiapost.com.au:postcode:2830_ORANAHEIGHTS,2830,ORANA HEIGHTS,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5240,urn:australiapost.com.au:postcode:2830_RAWSONVILLE,2830,RAWSONVILLE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5241,urn:australiapost.com.au:postcode:2830_TALBRAGAR,2830,TALBRAGAR,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5242,urn:australiapost.com.au:postcode:2830_TERRAMUNGAMINE,2830,TERRAMUNGAMINE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5243,urn:australiapost.com.au:postcode:2830_TOONGI,2830,TOONGI,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5244,urn:australiapost.com.au:postcode:2830_TROYJUNCTION,2830,TROY JUNCTION,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20717,urn:australiapost.com.au:postcode:2830_WAMBANGALANG,2830,WAMBANGALANG,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.5008494,-32.56143424,Dubbo and Surrounding Areas,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5245,urn:australiapost.com.au:postcode:2830_WHYLANDRACROSSING,2830,WHYLANDRA CROSSING,urn:iso:std:iso:3166:-2:AU-NSW,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5246,urn:australiapost.com.au:postcode:2831_ARMATREE,2831,ARMATREE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5247,urn:australiapost.com.au:postcode:2831_BALLADORAN,2831,BALLADORAN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5248,urn:australiapost.com.au:postcode:2831_BRENDA,2831,BRENDA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5249,urn:australiapost.com.au:postcode:2831_BULLAGREEN,2831,BULLAGREEN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5250,urn:australiapost.com.au:postcode:2831_BYROCK,2831,BYROCK,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5251,urn:australiapost.com.au:postcode:2831_CARINDA,2831,CARINDA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5252,urn:australiapost.com.au:postcode:2831_COOLABAH,2831,COOLABAH,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5253,urn:australiapost.com.au:postcode:2831_ELONGELONG,2831,ELONG ELONG,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5254,urn:australiapost.com.au:postcode:2831_EUMUNGERIE,2831,EUMUNGERIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5255,urn:australiapost.com.au:postcode:2831_GEURIE,2831,GEURIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,GEURIE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5256,urn:australiapost.com.au:postcode:2831_GIRILAMBONE,2831,GIRILAMBONE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5257,urn:australiapost.com.au:postcode:2831_GOODOOGA,2831,GOODOOGA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5258,urn:australiapost.com.au:postcode:2831_HERMIDALE,2831,HERMIDALE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
20718,urn:australiapost.com.au:postcode:2831_MACQUARIEMARSHES,2831,MACQUARIE MARSHES,urn:iso:std:iso:3166:-2:AU-NSW,NSW,147.630411,-30.69592531,New South Wales Country 5,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5259,urn:australiapost.com.au:postcode:2831_MERRYGOEN,2831,MERRYGOEN,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5260,urn:australiapost.com.au:postcode:2831_MURIEL,2831,MURIEL,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5261,urn:australiapost.com.au:postcode:2831_NEILREX,2831,NEILREX,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5262,urn:australiapost.com.au:postcode:2831_NEVERTIRE,2831,NEVERTIRE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5263,urn:australiapost.com.au:postcode:2831_NUBINGERIE,2831,NUBINGERIE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5264,urn:australiapost.com.au:postcode:2831_NYMAGEE,2831,NYMAGEE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5265,urn:australiapost.com.au:postcode:2831_PINECLUMP,2831,PINE CLUMP,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5266,urn:australiapost.com.au:postcode:2831_PONTO,2831,PONTO,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5267,urn:australiapost.com.au:postcode:2831_QUAMBONE,2831,QUAMBONE,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,QUAMBONE LPO,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
5268,urn:australiapost.com.au:postcode:2831_TERRABELLA,2831,TERRABELLA,urn:iso:std:iso:3166:-2:AU-NSW,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,2020-02-06,10503,Dubbo,105,Far West and Orana,R3
